#{"t_start": 1658948008.1539516, "env_id": "LunarLander_obs-v1"}
r,l,t
181.517386,68,288.036226
131.826253,75,288.31189
121.573426,53,288.500382
111.361547,70,288.757119
172.412823,64,288.990091
189.806039,55,289.174294
207.795379,71,289.430225
169.426237,64,289.662037
178.585257,63,289.893487
134.252457,58,290.094944
8.820834,85,290.413731
179.560634,53,290.603863
198.012655,75,290.875247
116.472577,70,291.126925
122.87955,85,291.434225
165.422419,67,291.676036
130.572482,54,291.875787
160.440672,61,292.090135
35.727442,64,292.324491
133.869103,81,292.61224
183.986866,63,292.842534
145.80475,58,293.042038
200.702078,76,293.297019
171.580204,74,293.559931
172.314443,59,293.773303
193.357274,62,293.991393
158.337378,71,294.255771
34.96562,75,294.539762
-93.79476,111,294.942785
-229.215501,105,295.33908
128.271721,92,295.673852
132.918072,59,295.87639
36.663735,129,296.429334
127.938073,72,296.689964
149.593323,65,296.914099
148.535777,54,297.12249
210.07163,69,297.380751
118.951235,66,297.61841
-140.55529,102,298.015937
101.864541,68,298.271017
98.572844,77,298.548339
192.43425,58,298.749603
141.122067,78,299.039443
124.129254,52,299.231528
190.2611,66,299.470425
132.305336,84,299.775291
191.894362,73,300.043743
166.51068,79,300.323379
55.560108,71,300.578645
127.828559,60,300.800993
-171.545296,113,301.223186
162.529899,71,301.484043
211.343237,70,301.74452
165.619326,73,302.013877
101.241894,68,302.269082
-78.937784,142,302.79687
198.092685,59,303.019447
111.167381,80,303.319952
183.38289,59,303.538453
126.269783,79,303.834796
155.981888,85,304.145153
181.406089,61,304.392385
142.362786,58,304.609701
154.602883,62,304.839804
202.398534,69,305.105274
169.309163,88,305.422878
138.92178,67,305.674751
141.039721,90,306.009973
164.439257,53,306.195952
101.026804,87,306.515368
179.803957,79,306.799939
133.0556,72,307.064319
-70.671994,137,307.581842
107.222199,62,307.803423
100.944674,60,308.022039
104.711369,53,308.208743
141.410807,82,308.505335
174.352091,53,308.686829
179.047431,66,308.920732
120.508558,74,309.185302
183.004756,92,309.511765
138.844735,54,309.713178
172.478149,69,309.961823
104.945411,57,310.168784
121.415222,93,310.509342
-186.944488,113,310.939982
171.967927,70,311.188277
130.390806,77,311.469484
181.748683,72,311.730273
28.827225,86,311.923886
205.484462,67,311.96659
93.862635,63,312.011669
117.142712,82,312.072438
200.327463,61,312.109705
211.964816,74,312.403774
123.568568,61,312.625592
-68.573165,103,313.02664
122.243475,90,313.345161
135.376326,59,313.567363
163.958069,56,313.770884
185.935017,77,314.036746
166.398966,79,314.319134
135.272717,60,314.539173
-82.661648,131,315.029629
180.848112,66,315.263013
8.154463,96,315.611513
51.682098,63,315.851444
-59.566671,171,316.516844
188.703921,63,316.745837
196.220737,81,317.039959
-59.190573,117,317.463898
-99.56644,128,317.932812
-69.873799,116,318.361858
134.875512,81,318.645972
165.790619,86,318.963886
104.222737,59,319.180041
122.006841,61,319.404843
162.052634,67,319.660998
183.230614,72,319.926132
182.585749,78,320.207037
180.51241,64,320.439461
181.939678,91,320.779148
95.690499,69,321.020046
122.383178,79,321.303498
28.949677,75,321.59268
130.63732,81,321.889623
165.889648,58,322.094547
105.875129,69,322.354497
104.463515,55,322.562611
-55.826437,135,323.07666
166.308574,56,323.279028
139.20316,53,323.466963
102.669058,56,323.667482
134.045115,54,323.867421
193.437053,77,324.148183
179.664059,63,324.385372
204.797308,70,324.636976
136.836079,75,324.914802
176.616533,81,325.211069
187.283159,85,325.528865
17.012088,159,326.126881
200.831992,70,326.388684
179.796457,88,326.708062
167.632387,51,326.894334
139.221575,62,327.110463
185.415125,89,327.432163
176.64143,53,327.638501
178.293808,70,327.894316
189.57567,89,328.220645
99.07932,57,328.429523
194.304177,74,328.69519
-233.850628,158,329.292893
133.861037,74,329.555295
185.913546,56,329.759655
158.157087,61,329.977629
143.925287,63,330.206198
181.800921,85,330.520294
172.448576,54,330.722886
171.095971,87,331.034115
164.166197,59,331.241794
121.388058,56,331.448131
-113.501013,198,332.200144
144.747449,64,332.436827
167.856717,89,332.760848
-405.888214,95,333.120736
8.776105,117,333.568357
137.148687,58,333.790487
155.460385,85,334.107217
134.673464,53,334.303112
170.625857,74,334.580345
189.764508,55,334.778468
53.448975,67,335.032635
183.490732,87,335.359999
-70.820685,111,335.780561
197.191223,74,336.045664
-129.29154,129,336.533713
28.121742,74,336.812028
119.787418,55,337.018238
156.663088,62,337.239052
98.746981,74,337.511122
154.207204,67,337.744117
127.231062,57,337.960635
127.499506,67,338.192723
170.605171,70,338.457901
206.961781,65,338.689245
-120.251832,182,339.36835
181.597528,93,339.70285
173.548473,58,339.902747
89.873226,76,340.164979
144.014764,58,340.380471
199.546912,90,340.703283
183.067796,66,340.95151
175.712626,80,341.243806
106.635858,50,341.422108
198.051391,71,341.679686
155.121618,63,341.909831
184.791707,89,342.230521
-128.00102,161,342.844219
-74.904767,152,343.403922
118.911214,71,343.660458
-35.326252,128,344.137414
204.064721,74,344.412235
177.412876,53,344.606621
108.008502,87,344.930197
173.714594,84,345.247611
-200.076112,379,346.786499
155.980205,67,347.036347
137.908077,70,347.295998
112.60814,62,347.517038
-140.289049,233,348.39867
63.27436,118,348.822655
204.348447,67,349.071323
-81.936931,312,349.434165
-152.427102,157,349.559501
170.599314,54,349.596402
111.784353,72,349.644526
177.257349,54,349.681776
